,prediction,actual,difference,% error
900,2969.6694,3039.29,69.62056640624996,2.3067569274933453
901,1874.0409,1619.43,254.61089355468744,15.74826650254563
902,1876.4928,1636.34,240.15279785156258,14.702279871677293
903,1586.0403,1519.3,66.74028320312505,4.4242849850720525
904,4796.4575,8317.82,3521.3624804687497,42.33862703609322
905,1548.0605,1516.29,31.770546875000036,2.1275553553886852
906,2156.078,1793.13,362.9478808593749,20.26325835648238
907,1702.808,1470.37,232.4379833984376,15.836748550071563
908,2134.8975,1940.79,194.10746093750004,10.024646546239874
909,2876.1023,2546.94,329.16229492187495,12.940924807723633
910,1560.5101,1296.08,264.4301318359376,20.43299540606346
911,1786.6964,2017.77,231.07358886718748,11.473865680369201
912,2090.6487,2076.35,14.298681640625091,0.7125541873811344
913,1683.5586,1608.54,75.01859375000004,4.693394430840752
914,3299.0144,3269.39,29.624404296875127,0.9212665960284636
915,1666.1676,1476.34,189.82760253906258,12.887489676543334
916,1264.0914,1259.09,5.001430664062582,0.4367636027645966
917,7834.043,8364.32,530.2770312499997,6.345349107930592
918,1738.0962,1554.79,183.30619140625004,11.818129828279616
919,1805.9308,1557.71,248.22078613281246,15.961955457403846
920,2523.2883,1930.19,593.098330078125,30.745398281346304
921,2223.9854,2834.39,610.4046484374999,21.549500983724233
922,1831.9216,1596.3,235.62163085937505,14.787176281273487
923,1747.7047,2626.54,878.8352880859375,33.47247427088805
924,1867.5555,1707.47,160.08554199218747,9.402128959653124
925,1638.8276,1854.14,215.3123632812501,11.636347931741476
926,3488.0327,2206.69,1281.34271484375,58.07577575305025
927,1664.0797,1690.73,26.650288085937518,1.6053575259389625
928,2223.4087,1715.38,508.0286914062499,29.636611616561176
929,3249.598,3809.99,560.3920996093748,14.719684334806674
930,1734.6025,2055.59,320.98746093750015,15.635865207140744
931,1883.6731,2001.31,117.63690429687495,5.901504353403917
932,1557.1581,1691.13181818181,133.9737371271226,7.949350188485867
933,2189.559,2262.71,73.15091796875004,3.254267963147478
934,1300.8804,1481.042,180.16162890624992,12.194161819661536
935,1610.9015,1516.67,94.23148925781243,6.243960087387203
936,4078.3376,5816.79,1738.452353515625,29.892825585721617
937,1807.4185,1874.92,67.50154296875007,3.625936748501673
938,9196.64,10025.94,829.3003515625005,8.276121450509857
939,1684.7098,1721.58,36.87016113281243,2.170059528756645
940,2858.6345,2759.1,99.53452148437509,3.6249645413964013
941,1938.4001,1708.7,229.70014648437495,13.468297828479695
942,1887.0311,1681.1,205.9311279296876,12.275875828359158
943,2756.4607,2655.6,100.86069335937509,3.8161474853874138
944,1923.0686,1869.11,53.9586035156251,2.9128322760161267
945,1678.8046,1451.32,227.48456542968756,15.703363049805594
946,1768.051,1889.79,121.73897460937496,6.46667837259759
947,1436.9873,1717.75,280.7626953125,16.369136930743487
948,6074.518,6738.28,663.7619335937497,9.857302562092096
949,3081.6187,2573.97,507.6486523437502,19.737990823111172
950,1983.9369,1692.53,291.4068896484375,17.241684414832434
951,4593.948,2913.64,1680.3082421875001,57.677676507906284
952,2865.9172,2554.77,311.147236328125,12.19625465520767
953,2310.1675,2705.78,395.6125195312502,14.636789967455332
954,8751.682,6699.26,2052.421640625,30.641719115684733
955,1771.5729,1549.76,221.8128759765625,14.340360712174894
956,1873.3346,1734.55,138.78459472656255,8.027699185992482
957,2034.9304,1960.86,74.0704199218751,3.8019751561097963
958,1906.1525,1935.41,29.257534179687582,1.5371341735766426
959,1813.2778,1776.06,37.217832031250055,2.1230823631765916
960,1616.4376,1542.31,74.12762207031255,4.837123305547187
961,2826.5242,6204.85,3378.3258300781254,54.45020554969704
962,1734.4962,1866.14,131.6437841796876,7.079232427232224
963,2273.39,2502.2,228.81010742187482,9.162508787384619
964,2026.8674,1942.04,84.82743164062504,4.392570121625554
965,2728.1953,2276.73,451.4653125,19.847152571325687
966,2191.5557,1752.67,438.8856640624999,25.062353568821045
967,2406.7183,3160.9,754.1817382812501,23.871757394864616
968,1769.7096,1772.22,2.5104052734375273,0.16981843006439412
969,1995.5232,1870.33,125.19319335937507,6.718579099083032
970,1787.7161,1874.45,86.73393554687505,4.652600631850185
971,1752.0956,1779.87,27.77441894531239,1.5881203876336039
972,3264.9233,2709.97,554.9533398437502,20.492879089004866
973,3387.5874,3504.98,117.39259765625002,3.3630942882643753
974,4429.713,4552.12,122.40710937499989,2.699700598226953
975,2304.0662,2508.13,204.0638378906251,8.154404511252162
976,1491.06,1489.07,1.9900585937500637,0.16716626904073414
977,1776.0267,1980.03,204.00326660156247,10.32568386247936
978,2237.3347,2637.55,400.2152832031252,15.18982897227593
979,1556.8639,1666.17,109.30610839843757,6.5883533271996
980,6728.5024,6511.81,216.6924414062496,3.3351059978141335
981,1697.2571,1916.4,219.1429199218751,11.458235688970477
982,1622.2455,1753.61,131.3645166015624,7.51745994273805
983,2441.3982,2713.15,271.7518066406251,10.032679477479597
984,6411.195,6598.26,187.06517578125022,2.84243063516858
985,3444.1216,2426.35,1017.7715820312501,41.95857107078106
986,1947.1334,1742.64,204.4934228515624,11.76000911295492
987,1984.3293,1947.32,37.009345703125064,1.9257090338493839
988,2132.152,2122.26,9.892099609374782,0.4895560312694219
989,1575.0896,1662.05,86.96040039062495,5.2606177492782145
990,2599.399,2287.42,311.9789257812499,13.657773251741753
991,1572.7129,1451.875,120.837890625,8.35444638092779
992,2383.286,2498.38,115.09411132812511,4.625836828023959
993,1400.2035,1514.17,113.96650878906257,7.557191255459114
994,1296.5902,781.19,515.4002099609374,65.99805676942745
995,2037.5121,2223.58,186.06791503906243,8.388543354513436
996,2495.6787,2224.07,271.60871093749984,12.231968917026654
997,2774.4805,2829.62,55.13953124999989,1.9659778118948983
998,1423.3269,1414.94,8.386904296874945,0.6278545397102628
999,1505.7051,1414.42,91.28507812499993,6.486944712421898
1000,5314.0566,6890.58,1576.523359375,22.8849956664993
1001,2943.742,3114.58,170.83805664062493,5.500277894648771
1002,1741.9857,1636.8,105.18571777343755,6.454878017066973
1003,1656.7417,1578.35,78.39169921875009,4.996782418769997
1004,1321.8698,1379.39,57.5202490234376,4.20470102859196
1005,2648.6765,2726.79,78.11348632812496,2.882476243015043
1006,1744.3955,1714.4,29.99550781249991,1.778267409907278
1007,3318.9229,3067.63,251.2928515624999,8.206720431093203
1008,1766.8508,1632.92,133.93083007812493,8.230022289314746
1009,2294.9575,2270.45,24.507519531250182,1.101191991512371
1010,2285.494,2490.2,204.70610351562482,8.238892821922546
1011,6410.385,6930.72,520.3352343750003,7.514337077383206
1012,3102.8257,2873.69,229.13568359374995,7.989579102068754
1013,3368.4434,2499.16,869.2833593750001,34.79606664006305
1014,1585.0419,1690.18,105.13812988281256,6.24826282222612
1015,1761.5809,1893.17,131.58906738281257,6.975294923762459
1016,2089.2976,1930.94,158.35760742187495,8.224827456295557
1017,1821.7776,1688.48,133.29758789062498,7.9217982386188694
1018,6012.1055,10117.8554089529,4105.749940202901,40.58218726503339
1019,1728.1744,1592.9964,135.1780384765625,8.514486664454498
1020,1372.7686,1953.66,580.8914453125001,29.751476097786263
1021,2462.9211,2663.63,200.7088574218751,7.5525164846263175
1022,1262.8158,1446.32,183.50420410156244,12.717836641846425
1023,2794.1812,2752.42,41.76115234374993,1.5351391374885548
1024,1545.8331,1330.3,215.53312988281255,16.233328064533556
1025,2055.0088,1643.95,411.05878906249995,25.027139108060442
1026,2141.5928,2481.16,339.56722656249985,13.703215854004974
1027,1517.3328,1598.42,81.08723632812507,5.102646556933747
1028,1824.0472,1686.77,137.27724121093752,8.165690210276809
1029,1715.6349,1722.67,7.035112304687573,0.4372820037888062
1030,2268.8784,1911.98,356.89841796875,18.68769440562777
1031,1950.8759,1894.91,55.96585449218742,2.979083918106764
1032,7339.803,6909.39,430.4132226562497,6.236180643342363
1033,4830.9927,6890.68,2059.6873242187503,29.896002197283345
1034,1491.3969,1471.1,20.29685058593759,1.4132135489220978
1035,1478.2863,1759.69,281.40374511718755,16.01552929610937
1036,2756.518,2898.22,141.7019335937498,4.90568021725968
1037,2228.3828,2359.0,130.6171875,5.556990358126722
1038,3161.9724,3400.76,238.78758789062522,7.035263046360031
